run_label,path,sha256
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m000,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m000/analysis_stage0_v2/fixed_bin_distributions.npz,a330fa6eb6bf5b3a8594b778a9473d50f5288d29e096ceefa97167e211977fcc
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m001,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m001/analysis_stage0_v2/fixed_bin_distributions.npz,b8e805357f562c823c9fa25b83edcfa77baf87f1ada067dcc835457274f0d7ed
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m002,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m002/analysis_stage0_v2/fixed_bin_distributions.npz,bd9be1458e9f3af7e6672acc7e230e2e9bbf6b0a8ba5057f5f175dd05ff3ab92
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m003,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m003/analysis_stage0_v2/fixed_bin_distributions.npz,851b56011063aaddea69e09257e23055c559fff061b9cfa19120b595b6cbd718
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m004,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m004/analysis_stage0_v2/fixed_bin_distributions.npz,3468e0d4bb06138266d06465bd78de69639ddf99c9254905eca0a2b8b80d72ee
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m005,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m005/analysis_stage0_v2/fixed_bin_distributions.npz,0e90c14d33827e8b7c382ae1f57838265f6fc22da1f830977e1c4a583a458ae3
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m006,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m006/analysis_stage0_v2/fixed_bin_distributions.npz,3d9bd05f0314265651255f71af5b9f1e657ccc5dd02023083a3cf7231e33f8c4
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m007,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m007/analysis_stage0_v2/fixed_bin_distributions.npz,299efc94611e0eb34d353ef1402c10c3cc14e76a264f096b4f1a0bef8936a101
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m008,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m008/analysis_stage0_v2/fixed_bin_distributions.npz,d557d28726d103f281f0362957c519fdea1c7c900056ccbaac56439a174d1043
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m009,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m009/analysis_stage0_v2/fixed_bin_distributions.npz,52e5101ca0b7a1f2b2cf709e8cb58474f00408ae1b5a7e7c44440d28f0433299
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m010,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m010/analysis_stage0_v2/fixed_bin_distributions.npz,fe0a88add111475a511c58d223283cd946af4bc6e4d97e62a7fd2db1ccdf74e5
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m011,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m011/analysis_stage0_v2/fixed_bin_distributions.npz,bc809abc8723f306961a3eb4fbfb65a33c610f6450686238d2ddfcfe381c12ee
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m012,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m012/analysis_stage0_v2/fixed_bin_distributions.npz,48f57c9bc06232b49c8bc85d486b83548f80a94b23e0c761b5b9de81c4eb58e7
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m013,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m013/analysis_stage0_v2/fixed_bin_distributions.npz,70316b82bbaeea29d6e8318463ca94d0d9cb86d5a7f82daf5d6923e112f56dff
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m014,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m014/analysis_stage0_v2/fixed_bin_distributions.npz,2deee27b365cd97ab7e8fc13552ae4f6fb2ceff3057bb30b279236767aec5dfa
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m015,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m015/analysis_stage0_v2/fixed_bin_distributions.npz,aea7525847597636cb40f0e5a6644fca59ce3c1d78c69349c23504ff2548c55c
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m016,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m016/analysis_stage0_v2/fixed_bin_distributions.npz,7a42e408adebab429eae3c5732372d48a5d560481dae86cc234cd1598b60be06
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m017,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m017/analysis_stage0_v2/fixed_bin_distributions.npz,eff9bfa82d7e419fffd24a8dd2b410c00660f401fc5e0e1748e8776f5063a429
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m018,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m018/analysis_stage0_v2/fixed_bin_distributions.npz,340580053b7a9c4a074fa90780bc0a29f79f38a7e7b71d68e40b0aca5623d7f0
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m019,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m019/analysis_stage0_v2/fixed_bin_distributions.npz,6c23f498775275413584898b92b8eef81e8f7b99efb1cb626dcb36f69ed4838f
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m020,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m020/analysis_stage0_v2/fixed_bin_distributions.npz,852733141b2ad61ec247e0d7e36ec7c5bbab6055f3b5e509f15a855dc1e36466
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m021,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m021/analysis_stage0_v2/fixed_bin_distributions.npz,5d7895d686f1bfa751d177a53bb5be55d1b4056017f44d1736ee199339e186e2
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m022,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m022/analysis_stage0_v2/fixed_bin_distributions.npz,e160502068c9a29c2a28a27d71ff712bb224e6c1e9989d2bcea07d7691d7b6b2
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m023,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m023/analysis_stage0_v2/fixed_bin_distributions.npz,1a7771b0a9a79702da8ad1d373b2386d52e6cecc14eb221f8e3d8f60ddd29c40
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m024,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m024/analysis_stage0_v2/fixed_bin_distributions.npz,2a48607a51fc232f9ee64bc2307a53c7acf62537d9207747288715ad2e463667
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m025,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m025/analysis_stage0_v2/fixed_bin_distributions.npz,e409a73a5b9fcd22179ee9c8df1f2fdc912bf217212169393104930e414dfd2d
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m026,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m026/analysis_stage0_v2/fixed_bin_distributions.npz,611228d59a8615451807e2533ce712f1368479ff5866592f3ef45d86744133a0
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m027,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m027/analysis_stage0_v2/fixed_bin_distributions.npz,3fc1ff0f5c8f12757b28868ef0ebbf2001b031dc7d26bc6123f911687f1b8a05
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m028,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m028/analysis_stage0_v2/fixed_bin_distributions.npz,9c262d042393f0464323e7e8f67bc40473c3b5bbd7eaec836f539a7eb9d28e1e
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m029,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m029/analysis_stage0_v2/fixed_bin_distributions.npz,5b9db765f023c1bc3cb4f924d8c4d02b7a74868ea5a689c2f98509503a5c71d9
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m030,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m030/analysis_stage0_v2/fixed_bin_distributions.npz,ea6452c669b714c9dc22b0b341aa9907ea4dfcd1f005af01e8f99db20d13ccb5
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m031,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m031/analysis_stage0_v2/fixed_bin_distributions.npz,8e4d888a59713c210b6d59d7538ddffc1defaa6b2dda61b8f8d117b577a2431d
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m032,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m032/analysis_stage0_v2/fixed_bin_distributions.npz,b163fa57a79491e6de5f9fd8658ec85e7a1a135f68d8fa17cc88108ac631388f
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m033,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m033/analysis_stage0_v2/fixed_bin_distributions.npz,cccc5ec44c421a439f5b6c63b59d7c41c721040ea4c19efa7a70c7d748210aa1
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m034,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m034/analysis_stage0_v2/fixed_bin_distributions.npz,69b4da3465c1c6f5989cdeebaff3a0f3e609ddf2df8a0ab981b9aea8cb4196b6
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m035,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m035/analysis_stage0_v2/fixed_bin_distributions.npz,c17440c2ed17bf7541445822df4068a8c1cd7a6d7708de48c878ad27b4928a46
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m036,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m036/analysis_stage0_v2/fixed_bin_distributions.npz,63a80b2434a46b9e3a5eaaa068ac13f79acd83cc76e7bd023a719ac36bef105c
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m037,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m037/analysis_stage0_v2/fixed_bin_distributions.npz,68ca8cfb22770d393040822c974afa2fccfd975cb4244512c75d3794466b762a
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m038,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m038/analysis_stage0_v2/fixed_bin_distributions.npz,6404114ae46c8c9921b9f3f8ac11965e576839fa5ac76c8052966c7afed22a06
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m039,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m039/analysis_stage0_v2/fixed_bin_distributions.npz,c6ac0b023d32b7f82253cfb342fbb0b9f1d2d4240d3dec506241de0c5976a0dc
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m040,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m040/analysis_stage0_v2/fixed_bin_distributions.npz,d62ea449860463d3edd63e76d2ed8b0fe9c71935a5463a66c76aa9b09c1eb656
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m041,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m041/analysis_stage0_v2/fixed_bin_distributions.npz,643c7ad96e8def501b692a6a208811237687ba6844bfe3cf11df539cd5bf3ed3
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m042,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m042/analysis_stage0_v2/fixed_bin_distributions.npz,9160d779e033fe45f347f7beedf831bd1bc9b5b669450e5149a812455b42f51b
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m043,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m043/analysis_stage0_v2/fixed_bin_distributions.npz,2b0b8e33ca0b07f8c5cf552362fcf90f5acc7080748f1acf188544e230d03386
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m044,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m044/analysis_stage0_v2/fixed_bin_distributions.npz,131ac0d8b94fa5d4acbf88297ab8b7c34256a8322a9cf0b2a303dfede71fd2f8
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m045,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m045/analysis_stage0_v2/fixed_bin_distributions.npz,ea069e893c6b5e62253abc35b1fedae64f5f4a7cd35bd4a58683053f11a5dbbd
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m046,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m046/analysis_stage0_v2/fixed_bin_distributions.npz,e2fd8b36adddb196ba3c48db7f8f07a5d8fc5aa418a983458aa0d436e831f186
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m047,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m047/analysis_stage0_v2/fixed_bin_distributions.npz,288d8bfd3b74a2d474e3cc6bb920952b1db399a7b41553c564107c2ca200ce6c
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m048,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m048/analysis_stage0_v2/fixed_bin_distributions.npz,896826f79e13e318c6b07be0c9c3f2f3bfdf5cd9cb5d4b2a3f6d85f3e51b8d4d
golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m049,golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m049/analysis_stage0_v2/fixed_bin_distributions.npz,d28681946bd80fa71ba30d76b2029bdf114de1873319f3af2678faa279fe3a77
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m000,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m000/analysis_stage0_v2/fixed_bin_distributions.npz,5723cd2b9112f1fbd912e70301b292722937ea5e423c6dd3f2005db4090238f8
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m001,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m001/analysis_stage0_v2/fixed_bin_distributions.npz,50c8fe571390d2b2fda5f002543f4f7728c6eb62a8a3237c150d3bbb015433c4
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m002,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m002/analysis_stage0_v2/fixed_bin_distributions.npz,668f5e9580fa1ac9286fbb52a6d790d1e6d2ff2eed22600c0281e76910c3fca5
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m003,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m003/analysis_stage0_v2/fixed_bin_distributions.npz,a6d57008f7b51cb276e64b24a5cc4dd6cc2f1afc6304d71bcc75f50687b2886c
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m004,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m004/analysis_stage0_v2/fixed_bin_distributions.npz,5c80054c531b185bd6cea5e4fc347f3acae2ebb679dde697d8f67aded8e2d7ce
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m005,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m005/analysis_stage0_v2/fixed_bin_distributions.npz,d17c83d2ecd3b95bb5abbe232f1796c15100bbe4f264ce1fa671325ce862e8a2
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m006,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m006/analysis_stage0_v2/fixed_bin_distributions.npz,0dac9dba38116b83a5499a0bab63ad7dac44cd76ccf47755eaaf1b084695a56d
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m007,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m007/analysis_stage0_v2/fixed_bin_distributions.npz,611f05eee6e77493c599c3ceea29998e2995fd95a2d7318ef962c9f5ff131c1c
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m008,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m008/analysis_stage0_v2/fixed_bin_distributions.npz,e5a1f9175246cbe82ae27cb9fed17c71b0160b478e307aa4f00f87dcc714c536
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m009,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m009/analysis_stage0_v2/fixed_bin_distributions.npz,3d80c4ee361337972d6ccb20f08eb3bd72fe616da7022a42bf3ffe256799c050
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m010,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m010/analysis_stage0_v2/fixed_bin_distributions.npz,7f09cfaf56cf1503d969b73bedad75e4036feb82ec1adc74fad3d372f67d3055
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m011,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m011/analysis_stage0_v2/fixed_bin_distributions.npz,6d63a6aa8a3be65c8e55e24607e9171c90b3e3f08bec3908c919e4af42774e83
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m012,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m012/analysis_stage0_v2/fixed_bin_distributions.npz,793d75d3be575a363c1d3072a5e53182257f80173100d3b1008cd611a46d37eb
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m013,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m013/analysis_stage0_v2/fixed_bin_distributions.npz,43789732629e69ec99065390b327bc9a129384c7e7e0b62a66543c39c9158e64
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m014,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m014/analysis_stage0_v2/fixed_bin_distributions.npz,160d1137e67c83c517480bb2839e1609cade3f2eeb449206d95ff0df9ab74c99
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m015,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m015/analysis_stage0_v2/fixed_bin_distributions.npz,6ef5cbd38fbb82ea95c4352b797f505ddd51cb948162eaee90fb48746afe31f5
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m016,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m016/analysis_stage0_v2/fixed_bin_distributions.npz,8f7204087e85ee991e6e0f5850f7e29447039c80c0c3b5fb43f6563922bf4476
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m017,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m017/analysis_stage0_v2/fixed_bin_distributions.npz,562943dc282649ac574aa604fbf345cad492dbda930146a62ef4d34cc484f167
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m018,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m018/analysis_stage0_v2/fixed_bin_distributions.npz,b9cdec3ff14ade88ee61fe42969eaeb5d490b9a09831e64bfc696cba13e0a89d
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m019,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m019/analysis_stage0_v2/fixed_bin_distributions.npz,b563cef67fe7cf65514ee5adbea98c5f46dbdc82e772188d155b881f94a2e92d
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m020,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m020/analysis_stage0_v2/fixed_bin_distributions.npz,472ffcd7aa07601733a8c0e93b3e94acb43a9abbd4202132c6c544ac3f783144
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m021,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m021/analysis_stage0_v2/fixed_bin_distributions.npz,1fb60b2b0ab7137b4956cffa59c0d25b30c0ed2860d2537037c1d9528aff67c2
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m022,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m022/analysis_stage0_v2/fixed_bin_distributions.npz,5d737ddfe7e2c73a27a75a3202b94e5fa8b2686078333146ba1b53334aa20fb7
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m023,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m023/analysis_stage0_v2/fixed_bin_distributions.npz,e0a36bff04ddd8f1bbb23a4988d1b6eb193f16417c0e1cdc6f7bcc016f5abe63
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m024,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m024/analysis_stage0_v2/fixed_bin_distributions.npz,3da820aa5ea7b1a400efa64554530256577032b5ca0b018714b6f2fe6f067cc7
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m025,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m025/analysis_stage0_v2/fixed_bin_distributions.npz,7d733c186135bd2f9a9d520e31246ec1d5d2107b7d4837e60b454bd628b194d9
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m026,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m026/analysis_stage0_v2/fixed_bin_distributions.npz,adbd3b8f93955cae45a8d60a6bd85394dde53e6d0e027857c83314c13b96a8a7
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m027,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m027/analysis_stage0_v2/fixed_bin_distributions.npz,4eaa8fda83161368c3a4db4df3ef4efe84ac79f42110790d399e358824cb008d
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m028,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m028/analysis_stage0_v2/fixed_bin_distributions.npz,875c25ecc742889acec9cd17b5588bd1c391ed6f90900edd0fc28ace87888ef3
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m029,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m029/analysis_stage0_v2/fixed_bin_distributions.npz,8a57f70612959fed907b0448959f3148e93042b09fbb931e665db02be992c1de
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m030,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m030/analysis_stage0_v2/fixed_bin_distributions.npz,140cb7e197dfa9206bb9890c37a72202d9158482d74d6e59064302d627185f74
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m031,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m031/analysis_stage0_v2/fixed_bin_distributions.npz,1a93bc052d138cd462d388d40498e1b84652daf6144eb3275840b62a965cfb97
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m032,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m032/analysis_stage0_v2/fixed_bin_distributions.npz,319021902fc9e11be425cacd2a48268118a5952e27128897bbf17b80e1d54345
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m033,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m033/analysis_stage0_v2/fixed_bin_distributions.npz,a25c32dc8d503d21237ce1264c346ea3a6bdcd883628efd31773874955aee082
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m034,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m034/analysis_stage0_v2/fixed_bin_distributions.npz,4a2301bd7bc79ae7cc437f3636879da5180364a304a114a7ad57fdd95508001e
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m035,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m035/analysis_stage0_v2/fixed_bin_distributions.npz,79c56bc7aba7b6bf3b00e0359351a98d01acdc711db88426427f490eee54c368
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m036,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m036/analysis_stage0_v2/fixed_bin_distributions.npz,009e5509a528ea7a2793d84ff21b8364dc43cb5c047452f81df9017140172c38
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m037,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m037/analysis_stage0_v2/fixed_bin_distributions.npz,c57fc5ea5567170f7cdf5ccd5914f7cf4423c7eb4aef00210889748f6007fa4d
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m038,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m038/analysis_stage0_v2/fixed_bin_distributions.npz,22b1c0fb26476e3e11ea614963b6ddf9ce08c2d333b0c73a764ed14fb504c64e
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m039,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m039/analysis_stage0_v2/fixed_bin_distributions.npz,456a8bc3984c7967b34c80b4fb1332e4ea3e7f4379346efef00741a1cb61652d
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m040,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m040/analysis_stage0_v2/fixed_bin_distributions.npz,0aef89293972ef8af2b7d0e5d5adc049c4993bcfae9afa6953e7e97b484d14df
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m041,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m041/analysis_stage0_v2/fixed_bin_distributions.npz,ba3ad9c82e52ffbca2383fc7a22fac114a38c03801082889390e0faa82dfc26c
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m042,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m042/analysis_stage0_v2/fixed_bin_distributions.npz,870641633cba1b99205d4f08a0b110d5e71eaf00e70d9dc93a5eff7191b8abda
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m043,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m043/analysis_stage0_v2/fixed_bin_distributions.npz,989f932806a375d6a65ac95432387f89011dd7b2ba129cf0e72443a2d551c281
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m044,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m044/analysis_stage0_v2/fixed_bin_distributions.npz,f07d5bc055e37713918343de88817772562568ccb62073b4a9e0e79924bd37d6
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m045,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m045/analysis_stage0_v2/fixed_bin_distributions.npz,fbcaf1d3b617e42ce1f4a3f9838f47187d4802ebb75374fbfc8ebec2450c19e8
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m046,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m046/analysis_stage0_v2/fixed_bin_distributions.npz,3a9c7bda8d80bbcc7a04a0d032379876a4f114ddeff9dbeb22a1efba85b09a15
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m047,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m047/analysis_stage0_v2/fixed_bin_distributions.npz,5c1ca821ca31bcaf91058c7fb6034337d41dc0afdc738c95f5e2be3474ca0ab1
golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m048,golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m048/analysis_stage0_v2/fixed_bin_distributions.npz,adbd484da525a4be94b962a1d6e314f8345f664f65f58e7abf4ea0a6cce8bd6e
