case_index	run_label	matrix_stage	initialization_family	kernel	max_superdroplets	collision_timestep_s	observation_timestep_s	end_time_s	model_threads	member_index	initialization_seed	collision_seed	controlled_bundle_label
113	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m013	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	13	not_applicable	6647039546591631440	golovin_fixed50_extended_N016384_v1
114	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m014	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	14	not_applicable	2476991962036605704	golovin_fixed50_extended_N016384_v1
115	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m015	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	15	not_applicable	2001971363823990937	golovin_fixed50_extended_N016384_v1
116	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m016	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	16	not_applicable	17013753639637730758	golovin_fixed50_extended_N016384_v1
117	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m017	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	17	not_applicable	16749109178984888006	golovin_fixed50_extended_N016384_v1
118	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m018	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	18	not_applicable	5715108307274831596	golovin_fixed50_extended_N016384_v1
119	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m019	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	19	not_applicable	9660263261446645013	golovin_fixed50_extended_N016384_v1
120	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m020	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	20	not_applicable	4544442922474960456	golovin_fixed50_extended_N016384_v1
121	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m021	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	21	not_applicable	15389640115021812574	golovin_fixed50_extended_N016384_v1
122	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m022	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	22	not_applicable	6264588893701977379	golovin_fixed50_extended_N016384_v1
123	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m023	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	23	not_applicable	13258750250432510448	golovin_fixed50_extended_N016384_v1
124	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m024	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	24	not_applicable	17621562544192901868	golovin_fixed50_extended_N016384_v1
125	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m025	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	25	not_applicable	5839107769243016075	golovin_fixed50_extended_N016384_v1
126	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m026	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	26	not_applicable	14334292777584758235	golovin_fixed50_extended_N016384_v1
127	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m027	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	27	not_applicable	7723069513487952106	golovin_fixed50_extended_N016384_v1
128	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m028	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	28	not_applicable	11950159760134268179	golovin_fixed50_extended_N016384_v1
129	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m029	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	29	not_applicable	2940817112848401840	golovin_fixed50_extended_N016384_v1
130	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m030	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	30	not_applicable	16584595364069835660	golovin_fixed50_extended_N016384_v1
131	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m031	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	31	not_applicable	6197096106537659769	golovin_fixed50_extended_N016384_v1
132	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m032	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	32	not_applicable	10187379038134347448	golovin_fixed50_extended_N016384_v1
133	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m033	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	33	not_applicable	10417055500761753877	golovin_fixed50_extended_N016384_v1
134	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m034	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	34	not_applicable	10351288416987204309	golovin_fixed50_extended_N016384_v1
135	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m035	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	35	not_applicable	4276565280594451337	golovin_fixed50_extended_N016384_v1
136	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m036	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	36	not_applicable	7147835816886771728	golovin_fixed50_extended_N016384_v1
137	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m037	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	37	not_applicable	16164170159161906284	golovin_fixed50_extended_N016384_v1
138	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m038	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	38	not_applicable	10443987473183593652	golovin_fixed50_extended_N016384_v1
139	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m039	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	39	not_applicable	11793363558861147899	golovin_fixed50_extended_N016384_v1
140	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m040	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	40	not_applicable	7636296350170990075	golovin_fixed50_extended_N016384_v1
141	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m041	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	41	not_applicable	1910612115751693335	golovin_fixed50_extended_N016384_v1
142	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m042	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	42	not_applicable	10162724522529845572	golovin_fixed50_extended_N016384_v1
143	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m043	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	43	not_applicable	3572382643034017293	golovin_fixed50_extended_N016384_v1
144	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m044	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	44	not_applicable	6464213274583190244	golovin_fixed50_extended_N016384_v1
145	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m045	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	45	not_applicable	14353689221330772116	golovin_fixed50_extended_N016384_v1
146	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m046	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	46	not_applicable	6163779422628044522	golovin_fixed50_extended_N016384_v1
147	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m047	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	47	not_applicable	1036610575236468255	golovin_fixed50_extended_N016384_v1
148	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m048	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	48	not_applicable	12015777411698200319	golovin_fixed50_extended_N016384_v1
149	golovin_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m049	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	16384	0.1	300.0	3600.0	1	49	not_applicable	14265451781758248183	golovin_fixed50_extended_N016384_v1
150	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m000	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	0	not_applicable	783719640993638495	golovin_fixed50_extended_N032768_v1
151	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m001	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	1	not_applicable	4088492435386502471	golovin_fixed50_extended_N032768_v1
152	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m002	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	2	not_applicable	1716031386765111254	golovin_fixed50_extended_N032768_v1
153	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m003	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	3	not_applicable	83810456327246945	golovin_fixed50_extended_N032768_v1
154	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m004	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	4	not_applicable	16752559799013743038	golovin_fixed50_extended_N032768_v1
155	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m005	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	5	not_applicable	8300107410481405970	golovin_fixed50_extended_N032768_v1
156	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m006	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	6	not_applicable	10911347556609582359	golovin_fixed50_extended_N032768_v1
157	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m007	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	7	not_applicable	3554237785139771727	golovin_fixed50_extended_N032768_v1
158	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m008	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	8	not_applicable	4796083547544015492	golovin_fixed50_extended_N032768_v1
159	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m009	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	9	not_applicable	566254336827433479	golovin_fixed50_extended_N032768_v1
160	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m010	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	10	not_applicable	14243523380999670466	golovin_fixed50_extended_N032768_v1
161	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m011	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	11	not_applicable	1684604595077431635	golovin_fixed50_extended_N032768_v1
162	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m012	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	12	not_applicable	879047121681248571	golovin_fixed50_extended_N032768_v1
163	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m013	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	13	not_applicable	14182538526324558955	golovin_fixed50_extended_N032768_v1
164	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m014	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	14	not_applicable	6219179096909226622	golovin_fixed50_extended_N032768_v1
165	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m015	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	15	not_applicable	9913670812177111011	golovin_fixed50_extended_N032768_v1
166	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m016	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	16	not_applicable	5007223643987432322	golovin_fixed50_extended_N032768_v1
167	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m017	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	17	not_applicable	7138006146177072147	golovin_fixed50_extended_N032768_v1
168	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m018	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	18	not_applicable	14670681443091484090	golovin_fixed50_extended_N032768_v1
169	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m019	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	19	not_applicable	9729146777976855886	golovin_fixed50_extended_N032768_v1
170	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m020	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	20	not_applicable	5627340175584043896	golovin_fixed50_extended_N032768_v1
171	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m021	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	21	not_applicable	16783202729554538915	golovin_fixed50_extended_N032768_v1
172	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m022	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	22	not_applicable	18201526532877575072	golovin_fixed50_extended_N032768_v1
173	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m023	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	23	not_applicable	15414331683813264379	golovin_fixed50_extended_N032768_v1
174	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m024	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	24	not_applicable	14145053240072128428	golovin_fixed50_extended_N032768_v1
175	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m025	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	25	not_applicable	956248355486865883	golovin_fixed50_extended_N032768_v1
176	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m026	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	26	not_applicable	13124272551300491013	golovin_fixed50_extended_N032768_v1
177	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m027	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	27	not_applicable	17150416825671878290	golovin_fixed50_extended_N032768_v1
178	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m028	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	28	not_applicable	1408472197599029945	golovin_fixed50_extended_N032768_v1
179	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m029	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	29	not_applicable	2119209751609191820	golovin_fixed50_extended_N032768_v1
180	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m030	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	30	not_applicable	110867563839105916	golovin_fixed50_extended_N032768_v1
181	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m031	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	31	not_applicable	9871009123689056480	golovin_fixed50_extended_N032768_v1
182	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m032	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	32	not_applicable	2595784432101639450	golovin_fixed50_extended_N032768_v1
183	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m033	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	33	not_applicable	6102689744184909596	golovin_fixed50_extended_N032768_v1
184	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m034	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	34	not_applicable	15149153721610523171	golovin_fixed50_extended_N032768_v1
185	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m035	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	35	not_applicable	16848677581147118069	golovin_fixed50_extended_N032768_v1
186	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m036	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	36	not_applicable	3657678888855440344	golovin_fixed50_extended_N032768_v1
187	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m037	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	37	not_applicable	5256863954287438616	golovin_fixed50_extended_N032768_v1
188	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m038	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	38	not_applicable	3656781537476878586	golovin_fixed50_extended_N032768_v1
189	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m039	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	39	not_applicable	8778763233334988908	golovin_fixed50_extended_N032768_v1
190	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m040	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	40	not_applicable	16458203813214780330	golovin_fixed50_extended_N032768_v1
191	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m041	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	41	not_applicable	16552338794340497	golovin_fixed50_extended_N032768_v1
192	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m042	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	42	not_applicable	4352390560987396449	golovin_fixed50_extended_N032768_v1
193	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m043	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	43	not_applicable	15594864009023594085	golovin_fixed50_extended_N032768_v1
194	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m044	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	44	not_applicable	15817443634491142670	golovin_fixed50_extended_N032768_v1
195	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m045	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	45	not_applicable	16259599289772737666	golovin_fixed50_extended_N032768_v1
196	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m046	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	46	not_applicable	3277850692117362973	golovin_fixed50_extended_N032768_v1
197	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m047	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	47	not_applicable	17971752108792472684	golovin_fixed50_extended_N032768_v1
198	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m048	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	48	not_applicable	14275610231703258113	golovin_fixed50_extended_N032768_v1
199	golovin_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m049	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	32768	0.1	300.0	3600.0	1	49	not_applicable	16233209513538560320	golovin_fixed50_extended_N032768_v1
200	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m000	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	0	not_applicable	3130450209232787094	golovin_fixed50_extended_N065536_v1
201	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m001	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	1	not_applicable	5601304761797734375	golovin_fixed50_extended_N065536_v1
202	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m002	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	2	not_applicable	16258159192934723794	golovin_fixed50_extended_N065536_v1
203	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m003	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	3	not_applicable	3668380921707313393	golovin_fixed50_extended_N065536_v1
204	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m004	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	4	not_applicable	3671428882071230523	golovin_fixed50_extended_N065536_v1
205	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m005	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	5	not_applicable	16941028236001822181	golovin_fixed50_extended_N065536_v1
206	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m006	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	6	not_applicable	5262236921404725185	golovin_fixed50_extended_N065536_v1
207	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m007	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	7	not_applicable	8945716612779448643	golovin_fixed50_extended_N065536_v1
208	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m008	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	8	not_applicable	11366962738242265138	golovin_fixed50_extended_N065536_v1
209	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m009	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	9	not_applicable	796991909557040467	golovin_fixed50_extended_N065536_v1
210	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m010	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	10	not_applicable	9501924492171479499	golovin_fixed50_extended_N065536_v1
211	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m011	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	11	not_applicable	4225312666066826573	golovin_fixed50_extended_N065536_v1
212	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m012	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	12	not_applicable	13482983334303665194	golovin_fixed50_extended_N065536_v1
213	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m013	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	13	not_applicable	4280519639366164057	golovin_fixed50_extended_N065536_v1
214	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m014	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	14	not_applicable	996081067055139792	golovin_fixed50_extended_N065536_v1
215	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m015	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	15	not_applicable	1787164418361875805	golovin_fixed50_extended_N065536_v1
216	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m016	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	16	not_applicable	4598034355520654952	golovin_fixed50_extended_N065536_v1
217	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m017	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	17	not_applicable	15417501578578954435	golovin_fixed50_extended_N065536_v1
218	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m018	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	18	not_applicable	17233107555756305347	golovin_fixed50_extended_N065536_v1
219	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m019	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	19	not_applicable	6620138346242612427	golovin_fixed50_extended_N065536_v1
220	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m020	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	20	not_applicable	4347912288286696042	golovin_fixed50_extended_N065536_v1
221	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m021	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	21	not_applicable	3350194813590597244	golovin_fixed50_extended_N065536_v1
222	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m022	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	22	not_applicable	9804301220262853785	golovin_fixed50_extended_N065536_v1
223	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m023	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	23	not_applicable	8991807450150650823	golovin_fixed50_extended_N065536_v1
224	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m024	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	24	not_applicable	14912224988468598558	golovin_fixed50_extended_N065536_v1
225	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m025	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	25	not_applicable	17272637378232316244	golovin_fixed50_extended_N065536_v1
226	golovin_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m026	golovin_fixed50_extended_resolution_convergence_v1	controlled	golovin	65536	0.1	300.0	3600.0	1	26	not_applicable	18026146322230622196	golovin_fixed50_extended_N065536_v1
