case_index	run_label	matrix_stage	initialization_family	kernel	max_superdroplets	collision_timestep_s	observation_timestep_s	end_time_s	model_threads	member_index	initialization_seed	collision_seed	controlled_bundle_label
111	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m011	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	11	2496548803	13170186683232267167	not_applicable
112	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m012	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	12	3024869589	14616633741681752942	not_applicable
113	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m013	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	13	1951323358	6647039546591631440	not_applicable
114	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m014	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	14	3218995526	2476991962036605704	not_applicable
115	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m015	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	15	1820166802	2001971363823990937	not_applicable
116	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m016	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	16	1211196678	17013753639637730758	not_applicable
117	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m017	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	17	921387222	16749109178984888006	not_applicable
118	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m018	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	18	591881493	5715108307274831596	not_applicable
119	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m019	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	19	2012899893	9660263261446645013	not_applicable
120	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m020	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	20	3144445617	4544442922474960456	not_applicable
121	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m021	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	21	1223637264	15389640115021812574	not_applicable
122	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m022	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	22	983063258	6264588893701977379	not_applicable
123	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m023	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	23	985996555	13258750250432510448	not_applicable
124	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m024	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	24	2618093130	17621562544192901868	not_applicable
125	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m025	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	25	702287738	5839107769243016075	not_applicable
126	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m026	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	26	1970918412	14334292777584758235	not_applicable
127	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m027	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	27	4284441559	7723069513487952106	not_applicable
128	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m028	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	28	772221420	11950159760134268179	not_applicable
129	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m029	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	29	548796855	2940817112848401840	not_applicable
130	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m030	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	30	2351032989	16584595364069835660	not_applicable
131	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m031	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	31	2797596387	6197096106537659769	not_applicable
132	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m032	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	32	1262016372	10187379038134347448	not_applicable
133	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m033	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	33	1899669543	10417055500761753877	not_applicable
134	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m034	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	34	3623140183	10351288416987204309	not_applicable
135	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m035	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	35	638299109	4276565280594451337	not_applicable
136	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m036	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	36	1968734098	7147835816886771728	not_applicable
137	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m037	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	37	2906057419	16164170159161906284	not_applicable
138	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m038	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	38	1710057102	10443987473183593652	not_applicable
139	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m039	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	39	1464578311	11793363558861147899	not_applicable
140	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m040	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	40	3892642405	7636296350170990075	not_applicable
141	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m041	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	41	2241488631	1910612115751693335	not_applicable
142	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m042	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	42	388876962	10162724522529845572	not_applicable
143	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m043	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	43	3014270250	3572382643034017293	not_applicable
144	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m044	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	44	1459667232	6464213274583190244	not_applicable
145	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m045	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	45	128862734	14353689221330772116	not_applicable
146	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m046	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	46	1107513991	6163779422628044522	not_applicable
147	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m047	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	47	2720115952	1036610575236468255	not_applicable
148	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m048	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	48	2886083561	12015777411698200319	not_applicable
149	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N016384_dt0p1_m049	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	16384	0.1	600.0	3600.0	1	49	3267031955	14265451781758248183	not_applicable
150	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m000	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	0	792532539	783719640993638495	not_applicable
151	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m001	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	1	2888667143	4088492435386502471	not_applicable
152	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m002	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	2	4178371628	1716031386765111254	not_applicable
153	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m003	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	3	2779708634	83810456327246945	not_applicable
154	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m004	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	4	2436520249	16752559799013743038	not_applicable
155	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m005	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	5	2085100573	8300107410481405970	not_applicable
156	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m006	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	6	2270640946	10911347556609582359	not_applicable
157	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m007	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	7	1860954939	3554237785139771727	not_applicable
158	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m008	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	8	2363007159	4796083547544015492	not_applicable
159	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m009	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	9	513651932	566254336827433479	not_applicable
160	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m010	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	10	3387264155	14243523380999670466	not_applicable
161	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m011	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	11	3726786597	1684604595077431635	not_applicable
162	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m012	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	12	1145237478	879047121681248571	not_applicable
163	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m013	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	13	4109320538	14182538526324558955	not_applicable
164	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m014	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	14	1707678908	6219179096909226622	not_applicable
165	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m015	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	15	1688636653	9913670812177111011	not_applicable
166	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m016	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	16	4250002868	5007223643987432322	not_applicable
167	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m017	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	17	2750730247	7138006146177072147	not_applicable
168	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m018	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	18	1508950906	14670681443091484090	not_applicable
169	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m019	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	19	293257320	9729146777976855886	not_applicable
170	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m020	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	20	2902246817	5627340175584043896	not_applicable
171	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m021	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	21	1549286950	16783202729554538915	not_applicable
172	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m022	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	22	968319591	18201526532877575072	not_applicable
173	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m023	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	23	3618180053	15414331683813264379	not_applicable
174	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m024	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	24	3988018205	14145053240072128428	not_applicable
175	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m025	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	25	2449184386	956248355486865883	not_applicable
176	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m026	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	26	1419824557	13124272551300491013	not_applicable
177	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m027	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	27	2896088293	17150416825671878290	not_applicable
178	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m028	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	28	197366868	1408472197599029945	not_applicable
179	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m029	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	29	2869979429	2119209751609191820	not_applicable
180	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m030	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	30	1065981031	110867563839105916	not_applicable
181	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m031	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	31	2235275069	9871009123689056480	not_applicable
182	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m032	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	32	3032084136	2595784432101639450	not_applicable
183	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m033	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	33	2637878362	6102689744184909596	not_applicable
184	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m034	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	34	2150729944	15149153721610523171	not_applicable
185	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m035	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	35	883417550	16848677581147118069	not_applicable
186	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m036	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	36	708943775	3657678888855440344	not_applicable
187	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m037	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	37	3241494666	5256863954287438616	not_applicable
188	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m038	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	38	3395238789	3656781537476878586	not_applicable
189	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m039	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	39	527303345	8778763233334988908	not_applicable
190	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m040	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	40	3317087263	16458203813214780330	not_applicable
191	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m041	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	41	622003803	16552338794340497	not_applicable
192	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m042	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	42	2875476441	4352390560987396449	not_applicable
193	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m043	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	43	3123583714	15594864009023594085	not_applicable
194	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m044	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	44	3567476380	15817443634491142670	not_applicable
195	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m045	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	45	467540437	16259599289772737666	not_applicable
196	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m046	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	46	1099230756	3277850692117362973	not_applicable
197	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m047	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	47	498545630	17971752108792472684	not_applicable
198	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m048	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	48	3902339637	14275610231703258113	not_applicable
199	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N032768_dt0p1_m049	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	32768	0.1	600.0	3600.0	1	49	918542413	16233209513538560320	not_applicable
200	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m000	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	0	3695322392	3130450209232787094	not_applicable
201	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m001	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	1	555405073	5601304761797734375	not_applicable
202	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m002	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	2	1674443613	16258159192934723794	not_applicable
203	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m003	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	3	3208485331	3668380921707313393	not_applicable
204	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m004	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	4	619848651	3671428882071230523	not_applicable
205	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m005	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	5	419877919	16941028236001822181	not_applicable
206	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m006	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	6	2754831014	5262236921404725185	not_applicable
207	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m007	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	7	569789706	8945716612779448643	not_applicable
208	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m008	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	8	2446493144	11366962738242265138	not_applicable
209	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m009	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	9	3739600516	796991909557040467	not_applicable
210	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m010	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	10	756750077	9501924492171479499	not_applicable
211	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m011	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	11	108872824	4225312666066826573	not_applicable
212	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m012	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	12	1253910271	13482983334303665194	not_applicable
213	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m013	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	13	1524477759	4280519639366164057	not_applicable
214	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m014	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	14	1113322566	996081067055139792	not_applicable
215	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m015	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	15	709350684	1787164418361875805	not_applicable
216	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m016	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	16	3382717373	4598034355520654952	not_applicable
217	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m017	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	17	2818705618	15417501578578954435	not_applicable
218	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m018	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	18	3171416940	17233107555756305347	not_applicable
219	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m019	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	19	1519136213	6620138346242612427	not_applicable
220	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m020	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	20	1364720528	4347912288286696042	not_applicable
221	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m021	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	21	502016108	3350194813590597244	not_applicable
222	golovin_unfrozen_fixed50_extended_resolution_convergence_v1_N065536_dt0p1_m022	golovin_unfrozen_fixed50_extended_resolution_convergence_v1	operational_stochastic	golovin	65536	0.1	600.0	3600.0	1	22	2077362976	9804301220262853785	not_applicable
